ENTREZID,L1000,SYMBOL,ALIAS
5889,RAD51C,RAD51C,RAD51L2
5889,RAD51C,RAD51C,RAD51C
2887,GRB10,GRB10,GRB-IR
2887,GRB10,GRB10,Grb-10
2887,GRB10,GRB10,IRBP
2887,GRB10,GRB10,MEG1
2887,GRB10,GRB10,RSS
2887,GRB10,GRB10,GRB10
3308,HSPA4,HSPA4,APG-2
3308,HSPA4,HSPA4,HEL-S-5a
3308,HSPA4,HSPA4,HS24/P52
3308,HSPA4,HSPA4,HSPH2
3308,HSPA4,HSPA4,RY
3308,HSPA4,HSPA4,hsp70
3308,HSPA4,HSPA4,hsp70RY
3308,HSPA4,HSPA4,HSPA4
5366,PMAIP1,PMAIP1,APR
5366,PMAIP1,PMAIP1,NOXA
5366,PMAIP1,PMAIP1,PMAIP1
11200,CHEK2,CHEK2,CDS1
11200,CHEK2,CHEK2,CHK2
11200,CHEK2,CHEK2,HuCds1
11200,CHEK2,CHEK2,LFS2
11200,CHEK2,CHEK2,PP1425
11200,CHEK2,CHEK2,RAD53
11200,CHEK2,CHEK2,hCds1
11200,CHEK2,CHEK2,CHEK2
9817,KEAP1,KEAP1,INrf2
9817,KEAP1,KEAP1,KLHL19
9817,KEAP1,KEAP1,KEAP1
55793,FAM63A,MINDY1,FAM63A
55793,FAM63A,MINDY1,MINDY-1
55793,FAM63A,MINDY1,MINDY1
8204,NRIP1,NRIP1,CAKUT3
8204,NRIP1,NRIP1,RIP140
8204,NRIP1,NRIP1,NRIP1
51024,FIS1,FIS1,CGI-135
51024,FIS1,FIS1,TTC11
51024,FIS1,FIS1,FIS1
10245,TIMM17B,TIMM17B,DXS9822
10245,TIMM17B,TIMM17B,JM3
10245,TIMM17B,TIMM17B,TIM17B
10245,TIMM17B,TIMM17B,TIMM17B
6616,SNAP25,SNAP25,CMS18
6616,SNAP25,SNAP25,RIC-4
6616,SNAP25,SNAP25,RIC4
6616,SNAP25,SNAP25,SEC9
6616,SNAP25,SNAP25,SNAP
6616,SNAP25,SNAP25,SNAP-25
6616,SNAP25,SNAP25,SUP
6616,SNAP25,SNAP25,bA416N4.2
6616,SNAP25,SNAP25,dJ1068F16.2
6616,SNAP25,SNAP25,SNAP25
2037,EPB41L2,EPB41L2,4.1-G
2037,EPB41L2,EPB41L2,4.1G
2037,EPB41L2,EPB41L2,EPB41L2
8914,TIMELESS,TIMELESS,TIM
8914,TIMELESS,TIMELESS,TIM1
8914,TIMELESS,TIMELESS,hTIM
8914,TIMELESS,TIMELESS,TIMELESS
11232,POLG2,POLG2,HP55
11232,POLG2,POLG2,MTDPS16
11232,POLG2,POLG2,MTPOLB
11232,POLG2,POLG2,PEOA4
11232,POLG2,POLG2,POLB
11232,POLG2,POLG2,POLG-BETA
11232,POLG2,POLG2,POLGB
11232,POLG2,POLG2,POLG2
79071,ELOVL6,ELOVL6,FACE
79071,ELOVL6,ELOVL6,FAE
79071,ELOVL6,ELOVL6,LCE
79071,ELOVL6,ELOVL6,ELOVL6
5743,PTGS2,PTGS2,COX-2
5743,PTGS2,PTGS2,COX2
5743,PTGS2,PTGS2,GRIPGHS
5743,PTGS2,PTGS2,PGG/HS
5743,PTGS2,PTGS2,PGHS-2
5743,PTGS2,PTGS2,PHS-2
5743,PTGS2,PTGS2,hCox-2
5743,PTGS2,PTGS2,PTGS2
6342,SCP2,SCP2,NLTP
6342,SCP2,SCP2,NSL-TP
6342,SCP2,SCP2,SCP-2
6342,SCP2,SCP2,SCP-CHI
6342,SCP2,SCP2,SCP-X
6342,SCP2,SCP2,SCPX
6342,SCP2,SCP2,SCP2
6777,STAT5B,STAT5B,GHISID2
6777,STAT5B,STAT5B,STAT5
6777,STAT5B,STAT5B,STAT5B
7074,TIAM1,TIAM1,TIAM-1
7074,TIAM1,TIAM1,TIAM1
51015,ISOC1,ISOC1,CGI-111
51015,ISOC1,ISOC1,ISOC1
5900,RALGDS,RALGDS,RGDS
5900,RALGDS,RALGDS,RGF
5900,RALGDS,RALGDS,RalGEF
5900,RALGDS,RALGDS,RALGDS
23097,CDK19,CDK19,CDC2L6
23097,CDK19,CDK19,CDK11
23097,CDK19,CDK19,EIEE87
23097,CDK19,CDK19,bA346C16.3
23097,CDK19,CDK19,CDK19
7015,TERT,TERT,CMM9
7015,TERT,TERT,DKCA2
7015,TERT,TERT,DKCB4
7015,TERT,TERT,EST2
7015,TERT,TERT,PFBMFT1
7015,TERT,TERT,TCS1
7015,TERT,TERT,TP2
7015,TERT,TERT,TRT
7015,TERT,TERT,hEST2
7015,TERT,TERT,hTRT
7015,TERT,TERT,TERT
6774,STAT3,STAT3,ADMIO
6774,STAT3,STAT3,ADMIO1
6774,STAT3,STAT3,APRF
6774,STAT3,STAT3,HIES
6774,STAT3,STAT3,STAT3
54499,TMCO1,TMCO1,HP10122
54499,TMCO1,TMCO1,PCIA3
54499,TMCO1,TMCO1,PNAS-136
54499,TMCO1,TMCO1,TMCC4
54499,TMCO1,TMCO1,TMCO1
85236,HIST1H2BK,H2BC12,H2B/S
85236,HIST1H2BK,H2BC12,H2BFAiii
85236,HIST1H2BK,H2BC12,H2BFT
85236,HIST1H2BK,H2BC12,H2BK
85236,HIST1H2BK,H2BC12,HIST1H2BK
85236,HIST1H2BK,H2BC12,H2BC12
2920,CXCL2,CXCL2,CINC-2a
2920,CXCL2,CXCL2,GRO2
2920,CXCL2,CXCL2,GROb
2920,CXCL2,CXCL2,MGSA-b
2920,CXCL2,CXCL2,MIP-2a
2920,CXCL2,CXCL2,MIP2
2920,CXCL2,CXCL2,MIP2A
2920,CXCL2,CXCL2,SCYB2
2920,CXCL2,CXCL2,CXCL2
8312,AXIN1,AXIN1,AXIN
8312,AXIN1,AXIN1,PPP1R49
8312,AXIN1,AXIN1,AXIN1
23161,SNX13,SNX13,RGS-PX1
23161,SNX13,SNX13,SNX13
5997,RGS2,RGS2,G0S8
5997,RGS2,RGS2,RGS2
10491,CRTAP,CRTAP,CASP
10491,CRTAP,CRTAP,LEPREL3
10491,CRTAP,CRTAP,OI7
10491,CRTAP,CRTAP,P3H5
10491,CRTAP,CRTAP,CRTAP
9261,MAPKAPK2,MAPKAPK2,MAPKAP-K2
9261,MAPKAPK2,MAPKAPK2,MK-2
9261,MAPKAPK2,MAPKAPK2,MK2
9261,MAPKAPK2,MAPKAPK2,MAPKAPK2
7398,USP1,USP1,UBP
7398,USP1,USP1,USP1
79006,METRN,METRN,C16orf23
79006,METRN,METRN,c380A1.2
79006,METRN,METRN,METRN
79600,TCTN1,TCTN1,JBTS13
79600,TCTN1,TCTN1,TECT1
79600,TCTN1,TCTN1,TCTN1
23636,NUP62,NUP62,IBSN
23636,NUP62,NUP62,SNDI
23636,NUP62,NUP62,p62
23636,NUP62,NUP62,NUP62
10153,CEBPZ,CEBPZ,CBF
10153,CEBPZ,CEBPZ,CBF2
10153,CEBPZ,CEBPZ,HSP-CBF
10153,CEBPZ,CEBPZ,NOC1
10153,CEBPZ,CEBPZ,CEBPZ
8821,INPP4B,INPP4B,INPP4B
5289,PIK3C3,PIK3C3,VPS34
5289,PIK3C3,PIK3C3,Vps34
5289,PIK3C3,PIK3C3,hVps34
5289,PIK3C3,PIK3C3,PIK3C3
29937,NENF,NENF,CIR2
29937,NENF,NENF,SCIRP10
29937,NENF,NENF,SPUF
29937,NENF,NENF,NENF
10273,STUB1,STUB1,CHIP
10273,STUB1,STUB1,HSPABP2
10273,STUB1,STUB1,NY-CO-7
10273,STUB1,STUB1,SCA48
10273,STUB1,STUB1,SCAR16
10273,STUB1,STUB1,SDCCAG7
10273,STUB1,STUB1,UBOX1
10273,STUB1,STUB1,STUB1
54512,EXOSC4,EXOSC4,RRP41
54512,EXOSC4,EXOSC4,RRP41A
54512,EXOSC4,EXOSC4,Rrp41p
54512,EXOSC4,EXOSC4,SKI6
54512,EXOSC4,EXOSC4,Ski6p
54512,EXOSC4,EXOSC4,hRrp41p
54512,EXOSC4,EXOSC4,p12A
54512,EXOSC4,EXOSC4,EXOSC4
3597,IL13RA1,IL13RA1,CD213A1
3597,IL13RA1,IL13RA1,CT19
3597,IL13RA1,IL13RA1,IL-13Ra
3597,IL13RA1,IL13RA1,NR4
3597,IL13RA1,IL13RA1,IL13RA1
4776,NFATC4,NFATC4,NF-AT3
4776,NFATC4,NFATC4,NF-ATC4
4776,NFATC4,NFATC4,NFAT3
4776,NFATC4,NFATC4,NFATC4
329,BIRC2,BIRC2,API1
329,BIRC2,BIRC2,HIAP2
329,BIRC2,BIRC2,Hiap-2
329,BIRC2,BIRC2,MIHB
329,BIRC2,BIRC2,RNF48
329,BIRC2,BIRC2,c-IAP1
329,BIRC2,BIRC2,cIAP1
329,BIRC2,BIRC2,BIRC2
5601,MAPK9,MAPK9,JNK-55
5601,MAPK9,MAPK9,JNK2
5601,MAPK9,MAPK9,JNK2A
5601,MAPK9,MAPK9,JNK2ALPHA
5601,MAPK9,MAPK9,JNK2B
5601,MAPK9,MAPK9,JNK2BETA
5601,MAPK9,MAPK9,PRKM9
5601,MAPK9,MAPK9,SAPK
5601,MAPK9,MAPK9,SAPK1a
5601,MAPK9,MAPK9,p54a
5601,MAPK9,MAPK9,p54aSAPK
5601,MAPK9,MAPK9,MAPK9
3312,HSPA8,HSPA8,HEL-33
3312,HSPA8,HSPA8,HEL-S-72p
3312,HSPA8,HSPA8,HSC54
3312,HSPA8,HSPA8,HSC70
3312,HSPA8,HSPA8,HSC71
3312,HSPA8,HSPA8,HSP71
3312,HSPA8,HSPA8,HSP73
3312,HSPA8,HSPA8,HSPA10
3312,HSPA8,HSPA8,LAP-1
3312,HSPA8,HSPA8,LAP1
3312,HSPA8,HSPA8,NIP71
3312,HSPA8,HSPA8,HSPA8
4893,NRAS,NRAS,ALPS4
4893,NRAS,NRAS,CMNS
4893,NRAS,NRAS,N-ras
4893,NRAS,NRAS,NCMS
4893,NRAS,NRAS,NRAS1
4893,NRAS,NRAS,NS6
4893,NRAS,NRAS,NRAS
80212,CCDC92,CCDC92,CCDC92
9833,MELK,MELK,HPK38
9833,MELK,MELK,MELK
10644,IGF2BP2,IGF2BP2,IMP-2
10644,IGF2BP2,IGF2BP2,IMP2
10644,IGF2BP2,IGF2BP2,VICKZ2
10644,IGF2BP2,IGF2BP2,IGF2BP2
26511,CHIC2,CHIC2,BTL
26511,CHIC2,CHIC2,CHIC2
51031,GLOD4,GLOD4,C17orf25
51031,GLOD4,GLOD4,CGI-150
51031,GLOD4,GLOD4,HC71
51031,GLOD4,GLOD4,GLOD4
5223,PGAM1,PGAM1,HEL-S-35
5223,PGAM1,PGAM1,PGAM-B
5223,PGAM1,PGAM1,PGAMA
5223,PGAM1,PGAM1,PGAM1
25793,FBXO7,FBXO7,FBX
25793,FBXO7,FBXO7,FBX07
25793,FBXO7,FBXO7,FBX7
25793,FBXO7,FBXO7,PARK15
25793,FBXO7,FBXO7,PKPS
25793,FBXO7,FBXO7,FBXO7
5710,PSMD4,PSMD4,AF
5710,PSMD4,PSMD4,AF-1
5710,PSMD4,PSMD4,ASF
5710,PSMD4,PSMD4,MCB1
5710,PSMD4,PSMD4,Rpn10
5710,PSMD4,PSMD4,S5A
5710,PSMD4,PSMD4,pUB-R5
5710,PSMD4,PSMD4,PSMD4
6696,SPP1,SPP1,BNSP
6696,SPP1,SPP1,BSPI
6696,SPP1,SPP1,ETA-1
6696,SPP1,SPP1,OPN
6696,SPP1,SPP1,SPP1
9797,TATDN2,TATDN2,TATDN2
178,AGL,AGL,GDE
178,AGL,AGL,AGL
4616,GADD45B,GADD45B,GADD45BETA
4616,GADD45B,GADD45B,MYD118
4616,GADD45B,GADD45B,GADD45B
7867,MAPKAPK3,MAPKAPK3,3PK
7867,MAPKAPK3,MAPKAPK3,MAPKAP-K3
7867,MAPKAPK3,MAPKAPK3,MAPKAP3
7867,MAPKAPK3,MAPKAPK3,MAPKAPK-3
7867,MAPKAPK3,MAPKAPK3,MDPT3
7867,MAPKAPK3,MAPKAPK3,MK-3
7867,MAPKAPK3,MAPKAPK3,MK3
7867,MAPKAPK3,MAPKAPK3,MAPKAPK3
2548,GAA,GAA,LYAG
2548,GAA,GAA,GAA
9943,OXSR1,OXSR1,OSR1
9943,OXSR1,OXSR1,OXSR1
4793,NFKBIB,NFKBIB,IKBB
4793,NFKBIB,NFKBIB,TRIP9
4793,NFKBIB,NFKBIB,NFKBIB
7158,TP53BP1,TP53BP1,53BP1
7158,TP53BP1,TP53BP1,TDRD30
7158,TP53BP1,TP53BP1,p202
7158,TP53BP1,TP53BP1,p53BP1
7158,TP53BP1,TP53BP1,TP53BP1
10668,CGRRF1,CGRRF1,CGR19
10668,CGRRF1,CGRRF1,RNF197
10668,CGRRF1,CGRRF1,CGRRF1
10904,BLCAP,BLCAP,BC10
10904,BLCAP,BLCAP,BLCAP
9143,SYNGR3,SYNGR3,SYNGR3
54623,PAF1,PAF1,F23149_1
54623,PAF1,PAF1,PD2
54623,PAF1,PAF1,PAF1
10298,PAK4,PAK4,PAK4
2115,ETV1,ETV1,ER81
2115,ETV1,ETV1,ETV1
79902,NUP85,NUP85,FROUNT
79902,NUP85,NUP85,NPHS17
79902,NUP85,NUP85,Nup75
79902,NUP85,NUP85,NUP85
79080,CCDC86,CCDC86,CCDC86
6050,RNH1,RNH1,RAI
6050,RNH1,RNH1,RNH
6050,RNH1,RNH1,RNH1
5796,PTPRK,PTPRK,R-PTP-kappa
5796,PTPRK,PTPRK,PTPRK
9221,NOLC1,NOLC1,NOPP130
9221,NOLC1,NOLC1,NOPP140
9221,NOLC1,NOLC1,NS5ATP13
9221,NOLC1,NOLC1,P130
9221,NOLC1,NOLC1,Srp40
9221,NOLC1,NOLC1,NOLC1
80746,TSEN2,TSEN2,PCH2B
80746,TSEN2,TSEN2,SEN2
80746,TSEN2,TSEN2,SEN2L
80746,TSEN2,TSEN2,TSEN2
55847,CISD1,CISD1,C10orf70
55847,CISD1,CISD1,MDS029
55847,CISD1,CISD1,ZCD1
55847,CISD1,CISD1,mitoNEET
55847,CISD1,CISD1,CISD1
896,CCND3,CCND3,CCND3
9688,NUP93,NUP93,NIC96
9688,NUP93,NUP93,NUP93
9275,BCL7B,BCL7B,BCL7B
1870,E2F2,E2F2,E2F-2
1870,E2F2,E2F2,E2F2
57804,POLD4,POLD4,POLDS
57804,POLD4,POLD4,p12
57804,POLD4,POLD4,POLD4
5054,SERPINE1,SERPINE1,PAI
5054,SERPINE1,SERPINE1,PAI-1
5054,SERPINE1,SERPINE1,PAI1
5054,SERPINE1,SERPINE1,PLANH1
5054,SERPINE1,SERPINE1,SERPINE1
5721,PSME2,PSME2,PA28B
5721,PSME2,PSME2,PA28beta
5721,PSME2,PSME2,REGbeta
5721,PSME2,PSME2,PSME2
11344,TWF2,TWF2,A6RP
11344,TWF2,TWF2,A6r
11344,TWF2,TWF2,MSTP011
11344,TWF2,TWF2,PTK9L
11344,TWF2,TWF2,TWF2
51053,GMNN,GMNN,Gem
51053,GMNN,GMNN,MGORS6
51053,GMNN,GMNN,GMNN
672,BRCA1,BRCA1,BRCAI
672,BRCA1,BRCA1,BRCC1
672,BRCA1,BRCA1,BROVCA1
672,BRCA1,BRCA1,FANCS
672,BRCA1,BRCA1,IRIS
672,BRCA1,BRCA1,PNCA4
672,BRCA1,BRCA1,PPP1R53
672,BRCA1,BRCA1,PSCP
672,BRCA1,BRCA1,RNF53
672,BRCA1,BRCA1,BRCA1
84722,PSRC1,PSRC1,DDA3
84722,PSRC1,PSRC1,FP3214
84722,PSRC1,PSRC1,PSRC1
2956,MSH6,MSH6,GTBP
2956,MSH6,MSH6,GTMBP
2956,MSH6,MSH6,HNPCC5
2956,MSH6,MSH6,HSAP
2956,MSH6,MSH6,p160
2956,MSH6,MSH6,MSH6
375346,TMEM110,STIMATE,TMEM110
375346,TMEM110,STIMATE,STIMATE
11014,KDELR2,KDELR2,ELP-1
11014,KDELR2,KDELR2,ERD2.2
11014,KDELR2,KDELR2,KDELR2
9128,PRPF4,PRPF4,HPRP4
9128,PRPF4,PRPF4,HPRP4P
9128,PRPF4,PRPF4,PRP4
9128,PRPF4,PRPF4,Prp4p
9128,PRPF4,PRPF4,RP70
9128,PRPF4,PRPF4,SNRNP60
9128,PRPF4,PRPF4,PRPF4
642,BLMH,BLMH,BH
642,BLMH,BLMH,BMH
642,BLMH,BLMH,BLMH
695,BTK,BTK,AGMX1
695,BTK,BTK,AT
695,BTK,BTK,ATK
695,BTK,BTK,BPK
695,BTK,BTK,IGHD3
695,BTK,BTK,IMD1
695,BTK,BTK,PSCTK1
695,BTK,BTK,XLA
695,BTK,BTK,BTK
58533,SNX6,SNX6,MSTP010
58533,SNX6,SNX6,TFAF2
58533,SNX6,SNX6,SNX6
23014,FBXO21,FBXO21,FBX21
23014,FBXO21,FBXO21,FBXO21
3480,IGF1R,IGF1R,CD221
3480,IGF1R,IGF1R,IGFIR
3480,IGF1R,IGF1R,IGFR
3480,IGF1R,IGF1R,JTK13
3480,IGF1R,IGF1R,IGF1R
54807,ZNF586,ZNF586,ZNF586
81533,ITFG1,ITFG1,2310047C21Rik
81533,ITFG1,ITFG1,CDA08
81533,ITFG1,ITFG1,LNKN-1
81533,ITFG1,ITFG1,TIP
81533,ITFG1,ITFG1,ITFG1
58472,SQRDL,SQOR,CGI-44
58472,SQRDL,SQOR,PRO1975
58472,SQRDL,SQOR,SQR
58472,SQRDL,SQOR,SQRDL
58472,SQRDL,SQOR,SQOR
142,PARP1,PARP1,ADPRT
142,PARP1,PARP1,ADPRT 1
142,PARP1,PARP1,ADPRT1
142,PARP1,PARP1,ARTD1
142,PARP1,PARP1,PARP
142,PARP1,PARP1,PARP-1
142,PARP1,PARP1,PPOL
142,PARP1,PARP1,pADPRT-1
142,PARP1,PARP1,PARP1
54881,TEX10,TEX10,Ipi1
54881,TEX10,TEX10,bA208F1.2
54881,TEX10,TEX10,TEX10
899,CCNF,CCNF,FBX1
899,CCNF,CCNF,FBXO1
899,CCNF,CCNF,CCNF
7319,UBE2A,UBE2A,HHR6A
7319,UBE2A,UBE2A,MRXS30
7319,UBE2A,UBE2A,MRXSN
7319,UBE2A,UBE2A,RAD6A
7319,UBE2A,UBE2A,UBC2
7319,UBE2A,UBE2A,UBE2A
1633,DCK,DCK,DCK
7466,WFS1,WFS1,CTRCT41
7466,WFS1,WFS1,WFRS
7466,WFS1,WFS1,WFS
7466,WFS1,WFS1,WFSL
7466,WFS1,WFS1,WFS1
25805,BAMBI,BAMBI,NMA
25805,BAMBI,BAMBI,BAMBI
9517,SPTLC2,SPTLC2,HSN1C
9517,SPTLC2,SPTLC2,LCB2
9517,SPTLC2,SPTLC2,LCB2A
9517,SPTLC2,SPTLC2,NSAN1C
9517,SPTLC2,SPTLC2,SPT2
9517,SPTLC2,SPTLC2,hLCB2a
9517,SPTLC2,SPTLC2,SPTLC2
9670,IPO13,IPO13,IMP13
9670,IPO13,IPO13,KAP13
9670,IPO13,IPO13,LGL2
9670,IPO13,IPO13,RANBP13
9670,IPO13,IPO13,IPO13
23029,RBM34,RBM34,RBM34
4216,MAP3K4,MAP3K4,MAPKKK4
4216,MAP3K4,MAP3K4,MEKK 4
4216,MAP3K4,MAP3K4,MEKK4
4216,MAP3K4,MAP3K4,MTK1
4216,MAP3K4,MAP3K4,PRO0412
4216,MAP3K4,MAP3K4,MAP3K4
5603,MAPK13,MAPK13,MAPK 13
5603,MAPK13,MAPK13,MAPK-13
5603,MAPK13,MAPK13,PRKM13
5603,MAPK13,MAPK13,SAPK4
5603,MAPK13,MAPK13,p38delta
5603,MAPK13,MAPK13,MAPK13
26001,RNF167,RNF167,5730408C10Rik
26001,RNF167,RNF167,LP2254
26001,RNF167,RNF167,RING105
26001,RNF167,RNF167,RNF167
6804,STX1A,STX1A,HPC-1
6804,STX1A,STX1A,P35-1
6804,STX1A,STX1A,STX1
6804,STX1A,STX1A,SYN1A
6804,STX1A,STX1A,STX1A
2954,GSTZ1,GSTZ1,GSTZ1-1
2954,GSTZ1,GSTZ1,MAAI
2954,GSTZ1,GSTZ1,MAAID
2954,GSTZ1,GSTZ1,MAI
2954,GSTZ1,GSTZ1,GSTZ1
9267,CYTH1,CYTH1,B2-1
9267,CYTH1,CYTH1,CYTOHESIN-1
9267,CYTH1,CYTH1,D17S811E
9267,CYTH1,CYTH1,PSCD1
9267,CYTH1,CYTH1,SEC7
9267,CYTH1,CYTH1,CYTH1
10670,RRAGA,RRAGA,FIP-1
10670,RRAGA,RRAGA,FIP1
10670,RRAGA,RRAGA,RAGA
10670,RRAGA,RRAGA,RRAGA
23223,RRP12,RRP12,KIAA0690
23223,RRP12,RRP12,RRP12
10513,APPBP2,APPBP2,APP-BP2
10513,APPBP2,APPBP2,HS.84084
10513,APPBP2,APPBP2,PAT1
10513,APPBP2,APPBP2,APPBP2
5357,PLS1,PLS1,DFNA76
5357,PLS1,PLS1,PLS1
5355,PLP2,PLP2,A4
5355,PLP2,PLP2,A4LSB
5355,PLP2,PLP2,PLP2
23212,RRS1,RRS1,RRS1
6117,RPA1,RPA1,HSSB
6117,RPA1,RPA1,MST075
6117,RPA1,RPA1,REPA1
6117,RPA1,RPA1,RF-A
6117,RPA1,RPA1,RP-A
6117,RPA1,RPA1,RPA70
6117,RPA1,RPA1,RPA1
23463,ICMT,ICMT,HSTE14
23463,ICMT,ICMT,MST098
23463,ICMT,ICMT,MSTP098
23463,ICMT,ICMT,PCCMT
23463,ICMT,ICMT,PCMT
23463,ICMT,ICMT,PPMT
23463,ICMT,ICMT,ICMT
1111,CHEK1,CHEK1,CHK1
1111,CHEK1,CHEK1,CHEK1
6009,RHEB,RHEB,RHEB2
6009,RHEB,RHEB,RHEB
8900,CCNA1,CCNA1,CT146
8900,CCNA1,CCNA1,CCNA1
64422,ATG3,ATG3,APG3
64422,ATG3,ATG3,APG3-LIKE
64422,ATG3,ATG3,APG3L
64422,ATG3,ATG3,PC3-96
64422,ATG3,ATG3,ATG3
10523,CHERP,CHERP,DAN16
10523,CHERP,CHERP,SCAF6
10523,CHERP,CHERP,SRA1
10523,CHERP,CHERP,CHERP
8624,PSMG1,PSMG1,C21LRP
8624,PSMG1,PSMG1,DSCR2
8624,PSMG1,PSMG1,LRPC21
8624,PSMG1,PSMG1,PAC-1
8624,PSMG1,PSMG1,PAC1
8624,PSMG1,PSMG1,PSMG1
56654,NPDC1,NPDC1,CAB
56654,NPDC1,NPDC1,CAB-
56654,NPDC1,NPDC1,CAB-1
56654,NPDC1,NPDC1,CAB1
56654,NPDC1,NPDC1,NPDC-1
56654,NPDC1,NPDC1,NPDC1
572,BAD,BAD,BBC2
572,BAD,BAD,BCL2L8
572,BAD,BAD,BAD
5982,RFC2,RFC2,RFC40
5982,RFC2,RFC2,RFC2
1052,CEBPD,CEBPD,C/EBP-delta
1052,CEBPD,CEBPD,CELF
1052,CEBPD,CEBPD,CRP3
1052,CEBPD,CEBPD,NF-IL6-beta
1052,CEBPD,CEBPD,CEBPD
4200,ME2,ME2,ODS1
4200,ME2,ME2,ME2
7494,XBP1,XBP1,TREB-5
7494,XBP1,XBP1,TREB5
7494,XBP1,XBP1,XBP-1
7494,XBP1,XBP1,XBP2
7494,XBP1,XBP1,XBP1
8444,DYRK3,DYRK3,DYRK5
8444,DYRK3,DYRK3,RED
8444,DYRK3,DYRK3,REDK
8444,DYRK3,DYRK3,hYAK3-2
8444,DYRK3,DYRK3,DYRK3
5287,PIK3C2B,PIK3C2B,C2-PI3K
5287,PIK3C2B,PIK3C2B,PIK3C2B
6253,RTN2,RTN2,NSP2
6253,RTN2,RTN2,NSPL1
6253,RTN2,RTN2,NSPLI
6253,RTN2,RTN2,SPG12
6253,RTN2,RTN2,RTN2
3978,LIG1,LIG1,LIG1
5925,RB1,RB1,OSRC
5925,RB1,RB1,PPP1R130
5925,RB1,RB1,RB
5925,RB1,RB1,p105-Rb
5925,RB1,RB1,p110-RB1
5925,RB1,RB1,pRb
5925,RB1,RB1,pp110
5925,RB1,RB1,RB1
1213,CLTC,CLTC,CHC
1213,CLTC,CLTC,CHC17
1213,CLTC,CLTC,CLH-17
1213,CLTC,CLTC,CLTCL2
1213,CLTC,CLTC,Hc
1213,CLTC,CLTC,MRD56
1213,CLTC,CLTC,CLTC
874,CBR3,CBR3,HEL-S-25
874,CBR3,CBR3,SDR21C2
874,CBR3,CBR3,hCBR3
874,CBR3,CBR3,CBR3
6839,SUV39H1,SUV39H1,H3-K9-HMTase 1
6839,SUV39H1,SUV39H1,KMT1A
6839,SUV39H1,SUV39H1,MG44
6839,SUV39H1,SUV39H1,SUV39H
6839,SUV39H1,SUV39H1,SUV39H1
10681,GNB5,GNB5,GB5
10681,GNB5,GNB5,IDDCA
10681,GNB5,GNB5,LADCI
10681,GNB5,GNB5,gbeta5
10681,GNB5,GNB5,GNB5
5782,PTPN12,PTPN12,PTP-PEST
5782,PTPN12,PTPN12,PTPG1
5782,PTPN12,PTPN12,PTPN12
30,ACAA1,ACAA1,ACAA
30,ACAA1,ACAA1,PTHIO
30,ACAA1,ACAA1,THIO
30,ACAA1,ACAA1,ACAA1
1958,EGR1,EGR1,AT225
1958,EGR1,EGR1,G0S30
1958,EGR1,EGR1,KROX-24
1958,EGR1,EGR1,NGFI-A
1958,EGR1,EGR1,TIS8
1958,EGR1,EGR1,ZIF-268
1958,EGR1,EGR1,ZNF225
1958,EGR1,EGR1,EGR1
2263,FGFR2,FGFR2,BBDS
2263,FGFR2,FGFR2,BEK
2263,FGFR2,FGFR2,BFR-1
2263,FGFR2,FGFR2,CD332
2263,FGFR2,FGFR2,CEK3
2263,FGFR2,FGFR2,CFD1
2263,FGFR2,FGFR2,ECT1
2263,FGFR2,FGFR2,JWS
2263,FGFR2,FGFR2,K-SAM
2263,FGFR2,FGFR2,KGFR
2263,FGFR2,FGFR2,TK14
2263,FGFR2,FGFR2,TK25
2263,FGFR2,FGFR2,FGFR2
9695,EDEM1,EDEM1,EDEM
9695,EDEM1,EDEM1,EDEM1
1514,CTSL,CTSL,CATL
1514,CTSL,CTSL,CTSL1
1514,CTSL,CTSL,MEP
1514,CTSL,CTSL,CTSL
5909,RAP1GAP,RAP1GAP,RAP1GA1
5909,RAP1GAP,RAP1GAP,RAP1GAP1
5909,RAP1GAP,RAP1GAP,RAP1GAPII
5909,RAP1GAP,RAP1GAP,RAPGAP
5909,RAP1GAP,RAP1GAP,RAP1GAP
388650,FAM69A,DIPK1A,FAM69A
388650,FAM69A,DIPK1A,DIPK1A
6988,TCTA,TCTA,TCTA
79174,CRELD2,CRELD2,CRELD2
23512,SUZ12,SUZ12,CHET9
23512,SUZ12,SUZ12,IMMAS
23512,SUZ12,SUZ12,JJAZ1
23512,SUZ12,SUZ12,SUZ12
1738,DLD,DLD,DLDD
1738,DLD,DLD,DLDH
1738,DLD,DLD,E3
1738,DLD,DLD,GCSL
1738,DLD,DLD,LAD
1738,DLD,DLD,OGDC-E3
1738,DLD,DLD,PHE3
1738,DLD,DLD,DLD
7905,REEP5,REEP5,C5orf18
7905,REEP5,REEP5,D5S346
7905,REEP5,REEP5,DP1
7905,REEP5,REEP5,POB16
7905,REEP5,REEP5,TB2
7905,REEP5,REEP5,YOP1
7905,REEP5,REEP5,Yip2e
7905,REEP5,REEP5,REEP5
9903,KLHL21,KLHL21,KLHL21
1786,DNMT1,DNMT1,ADCADN
1786,DNMT1,DNMT1,AIM
1786,DNMT1,DNMT1,CXXC9
1786,DNMT1,DNMT1,DNMT
1786,DNMT1,DNMT1,HSN1E
1786,DNMT1,DNMT1,MCMT
1786,DNMT1,DNMT1,m.HsaI
1786,DNMT1,DNMT1,DNMT1
124583,CANT1,CANT1,DBQD
124583,CANT1,CANT1,DBQD1
124583,CANT1,CANT1,EDM7
